Fclt Building Address Key,Fclt Building Key,Fiscal Period,Fclt Building Address Hist Key,Building Number,Address Purpose,Address City Id,Is E911 Address,Street Number,Street Number Suffix,Pre Directional,Street Name,Street Suffix,Post Directional,City,State,Postal Code,Warehouse Load Date
EE20-E911_1,EE20,201509,EE20-E911_1-201509,EE20,E911_1,"","",1,"","",CHARLES,PARK,"",CAMBRIDGE,MA,02142,04/01/15 05:12 AM
EE20-STREET,EE20,201509,EE20-STREET-201509,EE20,STREET,"","",1,"","",CHARLES,PARK,"",CAMBRIDGE,MA,02142,04/01/15 05:12 AM
N4-E911_1,N4,201509,N4-E911_1-201509,N4,E911_1,717,"",32,"","",ALBANY,ST,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N4-MAIL,N4,201509,N4-MAIL-201509,N4,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N4-PARCL1,N4,201509,N4-PARCL1-201509,N4,PARCL1,"","",ALB2&2R,"","","","","","","",02142,04/01/15 05:12 AM
N4-PARCL2,N4,201509,N4-PARCL2-201509,N4,PARCL2,"","",ALB36&36R,"","","","","","","",02142,04/01/15 05:12 AM
N4-STREET,N4,201509,N4-STREET-201509,N4,STREET,717,"",32,"","",ALBANY,ST,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N9-E911_1,N9,201509,N9-E911_1-201509,N9,E911_1,681,"",68,"","",ALBANY,ST,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N9-MAIL,N9,201509,N9-MAIL-201509,N9,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N9-PARCL1,N9,201509,N9-PARCL1-201509,N9,PARCL1,"","",ALB68,"","","","","","","",02142,04/01/15 05:12 AM
N9-PARCL2,N9,201509,N9-PARCL2-201509,N9,PARCL2,"","",MAS149,"","","","","","","",02142,04/01/15 05:12 AM
N9-STREET,N9,201509,N9-STREET-201509,N9,STREET,681,"",68,"","",ALBANY,ST,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N10-E911_1,N10,201509,N10-E911_1-201509,N10,E911_1,680,"",155,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N10-MAIL,N10,201509,N10-MAIL-201509,N10,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N10-PARCL1,N10,201509,N10-PARCL1-201509,N10,PARCL1,"","",MAS149,"","","","","","","",02142,04/01/15 05:12 AM
N10-STREET,N10,201509,N10-STREET-201509,N10,STREET,680,"",155,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N16-E911_1,N16,201509,N16-E911_1-201509,N16,E911_1,29840,"",60,"","",ALBANY,ST,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N16-MAIL,N16,201509,N16-MAIL-201509,N16,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N16-PARCL1,N16,201509,N16-PARCL1-201509,N16,PARCL1,"","",ALB60,"","","","","","","",02142,04/01/15 05:12 AM
N16-STREET,N16,201509,N16-STREET-201509,N16,STREET,29840,"",60,"","",ALBANY,ST,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N16A-E911_1,N16A,201509,N16A-E911_1-201509,N16A,E911_1,29840,"",60,"","",ALBANY,ST,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N16A-MAIL,N16A,201509,N16A-MAIL-201509,N16A,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N16A-STREET,N16A,201509,N16A-STREET-201509,N16A,STREET,29840,"",60,"","",ALBANY,ST,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N16B-E911_1,N16B,201509,N16B-E911_1-201509,N16B,E911_1,29840,"",60,"","",ALBANY,ST,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N16B-MAIL,N16B,201509,N16B-MAIL-201509,N16B,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N16B-STREET,N16B,201509,N16B-STREET-201509,N16B,STREET,29840,"",60,"","",ALBANY,ST,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N16C-E911_1,N16C,201509,N16C-E911_1-201509,N16C,E911_1,29840,"",60,"","",ALBANY,ST,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N16C-MAIL,N16C,201509,N16C-MAIL-201509,N16C,MAIL,"","",77,"","",MASSACHUSETTS,AVE,(Rear),CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N16C-STREET,N16C,201509,N16C-STREET-201509,N16C,STREET,29840,"",60,"","",ALBANY,ST,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N51-E911_1,N51,201509,N51-E911_1-201509,N51,E911_1,31042,"",275,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N51-MAIL,N51,201509,N51-MAIL-201509,N51,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N51-PARCL1,N51,201509,N51-PARCL1-201509,N51,PARCL1,"","",MAS275,"","","","","","","",02139,04/01/15 05:12 AM
N51-STREET,N51,201509,N51-STREET-201509,N51,STREET,31042,"",275,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N52-E911_1,N52,201509,N52-E911_1-201509,N52,E911_1,643,"",265,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N52-MAIL,N52,201509,N52-MAIL-201509,N52,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N52-PARCL1,N52,201509,N52-PARCL1-201509,N52,PARCL1,"","",MAS265,"","","","","","","",02139,04/01/15 05:12 AM
N52-STREET,N52,201509,N52-STREET-201509,N52,STREET,643,"",265,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N57-E911_1,N57,201509,N57-E911_1-201509,N57,E911_1,26502,"",1,"","",STATE,ST,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N57-MAIL,N57,201509,N57-MAIL-201509,N57,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
N57-PARCL1,N57,201509,N57-PARCL1-201509,N57,PARCL1,"","",MAI864,"","","","","","","",02139,04/01/15 05:12 AM
N57-STREET,N57,201509,N57-STREET-201509,N57,STREET,26502,"",1,"","",STATE,ST,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
NE123A-E911_1,NE123A,201509,NE123A-E911_1-201509,NE123A,E911_1,"","",300,"","",BENT,ST,"",CAMBRIDGE,MA,02141,04/01/15 05:12 AM
NE123A-STREET,NE123A,201509,NE123A-STREET-201509,NE123A,STREET,"","",300,"","",BENT,ST,"",CAMBRIDGE,MA,02141,04/01/15 05:12 AM
NE18-E911_1,NE18,201509,NE18-E911_1-201509,NE18,E911_1,"","",255,"","",MAIN,ST,"",CAMBRIDGE,MA,02142,04/01/15 05:12 AM
NE18-MAIL,NE18,201509,NE18-MAIL-201509,NE18,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
NE18-STREET,NE18,201509,NE18-STREET-201509,NE18,STREET,"","",255,"","",MAIN,ST,"",CAMBRIDGE,MA,02142,04/01/15 05:12 AM
NE25-E911_1,NE25,201509,NE25-E911_1-201509,NE25,E911_1,"","",355,"","",MAIN,ST,"",CAMBRIDGE,MA,02142,04/01/15 05:12 AM
NE25-MAIL,NE25,201509,NE25-MAIL-201509,NE25,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
NE25-STREET,NE25,201509,NE25-STREET-201509,NE25,STREET,"","",355,"","",MAIN,ST,"",CAMBRIDGE,MA,02142,04/01/15 05:12 AM
NE35-E911_1,NE35,201509,NE35-E911_1-201509,NE35,E911_1,"","",145,"","",BROADWAY,"","",CAMBRIDGE,MA,02142,04/01/15 05:12 AM
NE35-STREET,NE35,201509,NE35-STREET-201509,NE35,STREET,"","",145,"","",BROADWAY,"","",CAMBRIDGE,MA,02142,04/01/15 05:12 AM
NE45-E911_1,NE45,201509,NE45-E911_1-201509,NE45,E911_1,"","",300,"","",TECHNOLOGY,SQ,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
NE45-STREET,NE45,201509,NE45-STREET-201509,NE45,STREET,"","",300,"","",TECHNOLOGY,SQ,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
NE46-E911_1,NE46,201509,NE46-E911_1-201509,NE46,E911_1,"","",400,"","",TECHNOLOGY,SQ,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
NE46-STREET,NE46,201509,NE46-STREET-201509,NE46,STREET,"","",400,"","",TECHNOLOGY,SQ,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
NE47-E911_1,NE47,201509,NE47-E911_1-201509,NE47,E911_1,8994,"",500,"","",TECHNOLOGY,SQ,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
NE47-MAIL,NE47,201509,NE47-MAIL-201509,NE47,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
E48-PARCL1,E48,201509,E48-PARCL1-201509,E48,PARCL1,"","",MAI238,"","","","","","","",02142,04/01/15 05:12 AM
E48-STREET,E48,201509,E48-STREET-201509,E48,STREET,5406,"",238,"","",MAIN,ST,"",CAMBRIDGE,MA,02142,04/01/15 05:12 AM
E51-E911_1,E51,201509,E51-E911_1-201509,E51,E911_1,739,"",70,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,04/01/15 05:12 AM
E51-MAIL,E51,201509,E51-MAIL-201509,E51,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
E51-PARCL1,E51,201509,E51-PARCL1-201509,E51,PARCL1,"","",MEM70A,"","","","","","","",02142,04/01/15 05:12 AM
E51-STREET,E51,201509,E51-STREET-201509,E51,STREET,739,"",70,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,04/01/15 05:12 AM
E52-E911_1,E52,201509,E52-E911_1-201509,E52,E911_1,740,"",50,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,04/01/15 05:12 AM
E52-MAIL,E52,201509,E52-MAIL-201509,E52,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
E52-PARCL1,E52,201509,E52-PARCL1-201509,E52,PARCL1,"","",WAD30,"","","","","","","",02142,04/01/15 05:12 AM
E52-STREET,E52,201509,E52-STREET-201509,E52,STREET,740,"",50,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,04/01/15 05:12 AM
E53-E911_1,E53,201509,E53-E911_1-201509,E53,E911_1,26368,"",30,"","",WADSWORTH,ST,"",CAMBRIDGE,MA,02142,04/01/15 05:12 AM
E53-MAIL,E53,201509,E53-MAIL-201509,E53,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
E53-PARCL1,E53,201509,E53-PARCL1-201509,E53,PARCL1,"","",WAD30,"","","","","","","",02142,04/01/15 05:12 AM
E53-PARCL2,E53,201509,E53-PARCL2-201509,E53,PARCL2,"","",MAI180,"","","","","","","",02142,04/01/15 05:12 AM
E53-STREET,E53,201509,E53-STREET-201509,E53,STREET,26368,"",30,"","",WADSWORTH,ST,"",CAMBRIDGE,MA,02142,04/01/15 05:12 AM
E55-E911_1,E55,201509,E55-E911_1-201509,E55,E911_1,25041,"",60,"","",WADSWORTH,ST,"",CAMBRIDGE,MA,02142,04/01/15 05:12 AM
E55-MAIL,E55,201509,E55-MAIL-201509,E55,MAIL,"","",EASTGATE,"","","","","","","",02142,04/01/15 05:12 AM
E55-PARCL1,E55,201509,E55-PARCL1-201509,E55,PARCL1,"","",MAI206,"","","","","","","",02142,04/01/15 05:12 AM
E55-STREET,E55,201509,E55-STREET-201509,E55,STREET,25041,"",60,"","",WADSWORTH,ST,"",CAMBRIDGE,MA,02142,04/01/15 05:12 AM
E60-E911_1,E60,201509,E60-E911_1-201509,E60,E911_1,6394,"",30,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02142,04/01/15 05:12 AM
OC23-MAIL,OC23,201509,OC23-MAIL-201509,OC23,MAIL,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,04/01/15 05:12 AM
OC23-STREET,OC23,201509,OC23-STREET-201509,OC23,STREET,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,04/01/15 05:12 AM
OC24-E911_1,OC24,201509,OC24-E911_1-201509,OC24,E911_1,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,04/01/15 05:12 AM
OC24-MAIL,OC24,201509,OC24-MAIL-201509,OC24,MAIL,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,04/01/15 05:12 AM
OC24-STREET,OC24,201509,OC24-STREET-201509,OC24,STREET,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,04/01/15 05:12 AM
OC25-E911_1,OC25,201509,OC25-E911_1-201509,OC25,E911_1,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,04/01/15 05:12 AM
OC25-MAIL,OC25,201509,OC25-MAIL-201509,OC25,MAIL,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,04/01/15 05:12 AM
OC25-STREET,OC25,201509,OC25-STREET-201509,OC25,STREET,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,04/01/15 05:12 AM
OC26-E911_1,OC26,201509,OC26-E911_1-201509,OC26,E911_1,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,04/01/15 05:12 AM
OC26-MAIL,OC26,201509,OC26-MAIL-201509,OC26,MAIL,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,04/01/15 05:12 AM
OC26-STREET,OC26,201509,OC26-STREET-201509,OC26,STREET,"","",50,"","",GROTON,RD,"",WESTFORD,MA,01886,04/01/15 05:12 AM
OC31-E911_1,OC31,201509,OC31-E911_1-201509,OC31,E911_1,"","",244,"","",WOOD,ST,"",LEXINGTON,MA,02421,04/01/15 05:12 AM
OC31-STREET,OC31,201509,OC31-STREET-201509,OC31,STREET,"","",244,"","",WOOD,ST,"",LEXINGTON,MA,02421,04/01/15 05:12 AM
OC31A-E911_1,OC31A,201509,OC31A-E911_1-201509,OC31A,E911_1,"","",244,"","",WOOD,ST,"",LEXINGTON,MA,02421,04/01/15 05:12 AM
OC31A-STREET,OC31A,201509,OC31A-STREET-201509,OC31A,STREET,"","",244,"","",WOOD,ST,"",LEXINGTON,MA,02421,04/01/15 05:12 AM
OC32-E911_1,OC32,201509,OC32-E911_1-201509,OC32,E911_1,"","",244,"","",WOOD,ST,"",LEXINGTON,MA,02421,04/01/15 05:12 AM
OC32-STREET,OC32,201509,OC32-STREET-201509,OC32,STREET,"","",244,"","",WOOD,ST,"",LEXINGTON,MA,02421,04/01/15 05:12 AM
OC32A-E911_1,OC32A,201509,OC32A-E911_1-201509,OC32A,E911_1,"","",244,"","",WOOD,ST,"",LEXINGTON,MA,02421,04/01/15 05:12 AM
OC32A-STREET,OC32A,201509,OC32A-STREET-201509,OC32A,STREET,"","",244,"","",WOOD,ST,"",LEXINGTON,MA,02421,04/01/15 05:12 AM
OC32B-E911_1,OC32B,201509,OC32B-E911_1-201509,OC32B,E911_1,"","",244,"","",WOOD,ST,"",LEXINGTON,MA,02421,04/01/15 05:12 AM
OC32B-STREET,OC32B,201509,OC32B-STREET-201509,OC32B,STREET,"","",244,"","",WOOD,ST,"",LEXINGTON,MA,02421,04/01/15 05:12 AM
OC33-E911_1,OC33,201509,OC33-E911_1-201509,OC33,E911_1,"","",244,"","",WOOD,ST,"",LEXINGTON,MA,02421,04/01/15 05:12 AM
OC33-STREET,OC33,201509,OC33-STREET-201509,OC33,STREET,"","",244,"","",WOOD,ST,"",LEXINGTON,MA,02421,04/01/15 05:12 AM
OC35-E911_1,OC35,201509,OC35-E911_1-201509,OC35,E911_1,"","",244,"","",WOOD,ST,"",LEXINGTON,MA,02421,04/01/15 05:12 AM
OC35-STREET,OC35,201509,OC35-STREET-201509,OC35,STREET,"","",244,"","",WOOD,ST,"",LEXINGTON,MA,02421,04/01/15 05:12 AM
OC36-E911_1,OC36,201509,OC36-E911_1-201509,OC36,E911_1,"","",244,"","",WOOD,ST,"",LEXINGTON,MA,02421,04/01/15 05:12 AM
OC36-STREET,OC36,201509,OC36-STREET-201509,OC36,STREET,"","",244,"","",WOOD,ST,"",LEXINGTON,MA,02421,04/01/15 05:12 AM
OC36A-E911_1,OC36A,201509,OC36A-E911_1-201509,OC36A,E911_1,"","",244,"","",WOOD,ST,"",LEXINGTON,MA,02421,04/01/15 05:12 AM
OC36A-STREET,OC36A,201509,OC36A-STREET-201509,OC36A,STREET,"","",244,"","",WOOD,ST,"",LEXINGTON,MA,02421,04/01/15 05:12 AM
OC40-E911_1,OC40,201509,OC40-E911_1-201509,OC40,E911_1,"","",100,"","",BIGELOW,ST,"",HOLYOKE,MA,01040,04/01/15 05:12 AM
OC40-STREET,OC40,201509,OC40-STREET-201509,OC40,STREET,"","",100,"","",BIGELOW,ST,"",HOLYOKE,MA,01040,04/01/15 05:12 AM
W1-E911_1,W1,201509,W1-E911_1-201509,W1,E911_1,677,"",305,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W1-MAIL,W1,201509,W1-MAIL-201509,W1,MAIL,677,"",305,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W1-PARCL1,W1,201509,W1-PARCL1-201509,W1,PARCL1,"","",MEM300,"","","","","","","",02139,04/01/15 05:12 AM
W1-STREET,W1,201509,W1-STREET-201509,W1,STREET,677,"",305,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W2-E911_1,W2,201509,W2-E911_1-201509,W2,E911_1,14137,"",311,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W2-MAIL,W2,201509,W2-MAIL-201509,W2,MAIL,14137,"",311,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W2-PARCL1,W2,201509,W2-PARCL1-201509,W2,PARCL1,"","",MEM311,"","","","","","","",02139,04/01/15 05:12 AM
W2-STREET,W2,201509,W2-STREET-201509,W2,STREET,14137,"",311,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W4-E911_1,W4,201509,W4-E911_1-201509,W4,E911_1,675,"",320,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W4-MAIL,W4,201509,W4-MAIL-201509,W4,MAIL,675,"",320,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W4-PARCL1,W4,201509,W4-PARCL1-201509,W4,PARCL1,"","",MEM319,"","","","","","","",02139,04/01/15 05:12 AM
W4-PARCL2,W4,201509,W4-PARCL2-201509,W4,PARCL2,"","",MEM318,"","","","","","","",02139,04/01/15 05:12 AM
W4-PARCL3,W4,201509,W4-PARCL3-201509,W4,PARCL3,"","",MEM317,"","","","","","","",02139,04/01/15 05:12 AM
W4-PARCL4,W4,201509,W4-PARCL4-201509,W4,PARCL4,"","",MEM315,"","","","","","","",02139,04/01/15 05:12 AM
W4-STREET,W4,201509,W4-STREET-201509,W4,STREET,675,"",320,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W5-E911_1,W5,201509,W5-E911_1-201509,W5,E911_1,673,"",350,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W5-MAIL,W5,201509,W5-MAIL-201509,W5,MAIL,673,"",350,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W5-PARCL1,W5,201509,W5-PARCL1-201509,W5,PARCL1,"","",MEM341,"","","","","","","",02139,04/01/15 05:12 AM
W5-STREET,W5,201509,W5-STREET-201509,W5,STREET,673,"",350,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W7-E911_1,W7,201509,W7-E911_1-201509,W7,E911_1,7236,"",362,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W7-MAIL,W7,201509,W7-MAIL-201509,W7,MAIL,7236,"",362,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W7-PARCL1,W7,201509,W7-PARCL1-201509,W7,PARCL1,"","",VAS106,"","","","","","","",02139,04/01/15 05:12 AM
W7-STREET,W7,201509,W7-STREET-201509,W7,STREET,7236,"",362,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W8-E911_1,W8,201509,W8-E911_1-201509,W8,E911_1,671,"",409,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W8-MAIL,W8,201509,W8-MAIL-201509,W8,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W8-PARCL1,W8,201509,W8-PARCL1-201509,W8,PARCL1,"","",MEM409L,"","","","","","","",02139,04/01/15 05:12 AM
W8-STREET,W8,201509,W8-STREET-201509,W8,STREET,671,"",409,"","",MEMORIAL,DR,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W11-E911_1,W11,201509,W11-E911_1-201509,W11,E911_1,46,"",40,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W11-MAIL,W11,201509,W11-MAIL-201509,W11,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W11-PARCL1,W11,201509,W11-PARCL1-201509,W11,PARCL1,"","",MAS32,"","","","","","","",02139,04/01/15 05:12 AM
W11-STREET,W11,201509,W11-STREET-201509,W11,STREET,46,"",40,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W13-E911_1,W13,201509,W13-E911_1-201509,W13,E911_1,678,"",46,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W13-E911_2,W13,201509,W13-E911_2-201509,W13,E911_2,674,"",48,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W13-E911_3,W13,201509,W13-E911_3-201509,W13,E911_3,14135,"",50,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W13-E911_4,W13,201509,W13-E911_4-201509,W13,E911_4,14136,"",52,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W13-MAIL,W13,201509,W13-MAIL-201509,W13,MAIL,"","",46-52,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W13-PARCL1,W13,201509,W13-PARCL1-201509,W13,PARCL1,"","",MAS46,"","","","","","","",02139,04/01/15 05:12 AM
W13-STREET,W13,201509,W13-STREET-201509,W13,STREET,"","",46-52,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W15-E911_1,W15,201509,W15-E911_1-201509,W15,E911_1,31044,"",48,R,"",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W15-MAIL,W15,201509,W15-MAIL-201509,W15,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W15-PARCL1,W15,201509,W15-PARCL1-201509,W15,PARCL1,"","",MAS60,"","","","","","","",02139,04/01/15 05:12 AM
W15-STREET,W15,201509,W15-STREET-201509,W15,STREET,"","",48,"","",MASSACHUSETTS,AVE,(Rear),CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W16-E911_1,W16,201509,W16-E911_1-201509,W16,E911_1,31044,"",48,R,"",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W16-MAIL,W16,201509,W16-MAIL-201509,W16,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W16-PARCL1,W16,201509,W16-PARCL1-201509,W16,PARCL1,"","",MAS60,"","","","","","","",02139,04/01/15 05:12 AM
W16-STREET,W16,201509,W16-STREET-201509,W16,STREET,31044,"",48,R,"",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W20-E911_1,W20,201509,W20-E911_1-201509,W20,E911_1,682,"",84,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W20-MAIL,W20,201509,W20-MAIL-201509,W20,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W20-PARCL1,W20,201509,W20-PARCL1-201509,W20,PARCL1,"","",MAS76R,"","","","","","","",02139,04/01/15 05:12 AM
W20-STREET,W20,201509,W20-STREET-201509,W20,STREET,682,"",84,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W31-E911_1,W31,201509,W31-E911_1-201509,W31,E911_1,48,"",120,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W31-MAIL,W31,201509,W31-MAIL-201509,W31,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W31-PARCL1,W31,201509,W31-PARCL1-201509,W31,PARCL1,"","",MAS120,"","","","","","","",02139,04/01/15 05:12 AM
W31-STREET,W31,201509,W31-STREET-201509,W31,STREET,48,"",120,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W32-E911_1,W32,201509,W32-E911_1-201509,W32,E911_1,49,"",100,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W32-MAIL,W32,201509,W32-MAIL-201509,W32,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W32-PARCL1,W32,201509,W32-PARCL1-201509,W32,PARCL1,"","",MAS120,"","","","","","","",02139,04/01/15 05:12 AM
W32-STREET,W32,201509,W32-STREET-201509,W32,STREET,49,"",100,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W33-E911_1,W33,201509,W33-E911_1-201509,W33,E911_1,49,"",100,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W33-E911_2,W33,201509,W33-E911_2-201509,W33,E911_2,47,"",106,"","",VASSAR,ST,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W33-MAIL,W33,201509,W33-MAIL-201509,W33,MAIL,708,"",77,"","",MASSACHUSETTS,AVE,"",CAMBRIDGE,MA,02139,04/01/15 05:12 AM
W33-PARCL1,W33,201509,W33-PARCL1-201509,W33,PARCL1,"","",VAS106,"","","","","","","",02139,04/01/15 05:12 AM
